Rk,Year,Lg,Rd,Pk,Tm,Player,Age,Pos,Born,College,From,To,G,MP,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS,WS/48
670,2014,NBA,1,2,MIL,Jabari Parker\parkeja01,19.108,F,us,Duke,2015,2019,247,29.7,15.1,5.7,2.1,0.9,0.4,.491,.521,.337,.739,11.6,.076
671,1994,NBA,1,24,NYK,Monty Williams\willimo01,22.270,F,us,Notre Dame,1995,2003,456,16.7,6.3,2.8,1.2,0.6,0.3,.481,.487,.111,.665,11.4,.072
672,2017,NBA,1,19,ATL,John Collins\collijo01,19.277,F,us,Wake Forest,2018,2019,135,26.8,14.6,8.4,1.6,0.5,0.9,.566,.605,.346,.743,11.4,.152
673,2008,NBA,1,13,POR,Brandon Rush\rushbr01,22.360,G-F,us,Kansas,2009,2017,481,22.0,6.8,2.9,1.0,0.5,0.5,.426,.447,.402,.706,11.2,.051
674,2014,NBA,1,12,ORL,Dario Šarić\saricda01,20.084,F,hr,,2017,2019,240,26.9,12.7,6.2,2.1,0.6,0.2,.433,.488,.358,.835,11.2,.083
675,1994,NBA,1,11,SEA,Carlos Rogers\rogerca01,23.149,C-F,us,Tennessee State,1995,2002,298,19.0,7.4,4.3,0.6,0.4,0.8,.536,.558,.258,.562,11.1,.095
676,1991,NBA,2,31,SAC,Randy Brown\brownra02,23.040,G,us,New Mexico State,1992,2003,655,17.6,4.8,1.8,2.2,1.1,0.2,.417,.426,.200,.691,11.0,.046
677,2015,NBA,1,9,CHO,Frank Kaminsky\kaminfr01,22.087,F-C,us,Wisconsin,2016,2019,282,22.2,9.8,4.0,1.6,0.5,0.4,.419,.468,.349,.760,11.0,.084
678,2017,NBA,1,14,MIA,Bam Adebayo\adebaba01,19.344,C-F,us,Kentucky,2018,2019,151,21.7,8.0,6.5,1.9,0.7,0.7,.550,.561,.136,.728,11.0,.161
679,1989,NBA,1,6,CHI,Stacey King\kingst01,22.155,F-C,us,Oklahoma,1990,1997,438,16.9,6.4,3.3,0.9,0.4,0.5,.478,.480,.235,.707,10.9,.071
680,2001,NBA,1,7,NJN,Eddie Griffin\griffed01,19.033,F-C,us,Seton Hall,2002,2007,303,22.2,7.2,5.8,0.8,0.3,1.7,.377,.408,.315,.671,10.9,.078
681,1988,NBA,2,36,WSB,Ledell Eackles\eacklle01,21.222,G-F,us,University of New Orleans,1989,1998,441,20.2,10.8,2.2,1.7,0.6,0.1,.445,.457,.336,.767,10.8,.058
682,1990,NBA,1,23,SAC,Anthony Bonner\bonnean01,22.024,F,us,Saint Louis University,1991,1996,318,23.2,6.9,5.4,1.4,1.1,0.3,.468,.471,.125,.590,10.8,.070
683,2000,NBA,1,27,IND,Primož Brezec\brezepr01,20.275,C,si,,2002,2010,342,18.1,7.2,3.9,0.5,0.2,0.4,.498,.499,.167,.701,10.8,.084
684,1989,NBA,2,49,ATL,Haywoode Workman\workmha01,23.161,G,us,Oral Roberts,1990,2000,359,20.1,5.5,2.3,3.9,1.0,0.1,.419,.444,.323,.764,10.7,.071
685,2010,NBA,1,4,MIN,Wesley Johnson\johnswe01,22.354,F-G,us,Syracuse,2011,2019,609,22.1,7.0,3.2,1.1,0.8,0.7,.404,.460,.337,.741,10.7,.038
686,2010,NBA,2,35,WAS,Nemanja Bjelica\bjeline01,22.051,F,rs,,2016,2019,269,20.2,7.1,4.4,1.5,0.6,0.4,.460,.533,.381,.755,10.7,.095
687,1991,NBA,1,27,SAC,Pete Chilcutt\chilcpe01,22.290,F-C,us,UNC,1992,2000,584,14.4,4.3,3.3,0.8,0.5,0.4,.441,.457,.381,.696,10.6,.060
688,2001,NBA,1,15,ORL,Steven Hunter\huntest01,19.244,C,us,DePaul,2002,2010,400,15.0,4.5,3.2,0.2,0.1,1.1,.560,.560,.000,.485,10.6,.085
689,2012,NBA,1,26,IND,Miles Plumlee\plumlmi01,23.306,C-F,us,Duke,2013,2019,346,16.4,4.9,4.5,0.5,0.4,0.7,.542,.542,,.543,10.6,.090
690,2014,NBA,1,11,DEN,Doug McDermott\mcderdo01,22.180,F,us,Creighton,2015,2019,341,19.9,7.8,2.1,0.8,0.2,0.1,.459,.500,.404,.825,10.6,.075
691,2010,NBA,2,39,NYK,Landry Fields\fieldla01,22.002,F,us,Stanford,2011,2015,255,23.6,6.8,4.3,1.6,0.8,0.2,.473,.520,.332,.666,10.5,.084
692,2014,NBA,2,46,WAS,Jordan Clarkson\clarkjo01,22.024,G,us,Missouri,2015,2019,382,27.6,14.7,3.2,2.7,0.9,0.1,.445,.496,.335,.815,10.5,.048
693,2015,NBA,1,20,TOR,Delon Wright\wrighde01,23.065,G,us,Utah,2016,2019,198,19.2,7.4,2.8,2.7,1.0,0.4,.445,.495,.332,.796,10.5,.132
694,1998,NBA,2,43,WAS,Jahidi White\whiteja01,22.131,F-C,us,Georgetown,1999,2005,334,17.7,5.9,5.8,0.2,0.4,1.1,.510,.510,.000,.534,10.4,.085
695,2006,NBA,2,50,CHA,Ryan Hollins\holliry01,21.266,C,us,UCLA,2007,2016,518,11.8,3.7,2.2,0.3,0.2,0.5,.584,.584,.000,.649,10.4,.081
696,2010,NBA,1,6,GSW,Ekpe Udoh\udohek01,23.041,C-F,us,Baylor,2011,2019,384,14.8,3.5,2.9,0.7,0.5,1.1,.453,.455,.000,.718,10.4,.088
697,2014,NBA,2,33,CLE,Joe Harris\harrijo01,22.299,G,us,Virginia,2015,2019,262,22.6,9.4,2.8,1.5,0.4,0.2,.475,.539,.427,.797,10.4,.085
698,2003,NBA,2,31,CLE,Jason Kapono\kaponja01,22.147,F,us,UCLA,2004,2012,509,17.8,6.7,1.7,0.8,0.4,0.0,.442,.446,.434,.835,10.3,.055
699,2010,NBA,1,15,MIL,Larry Sanders\sandela01,21.220,C-F,us,Virginia Commonwealth,2011,2017,238,19.5,6.4,5.7,0.7,0.6,1.8,.480,.481,.000,.553,10.3,.107
700,2011,NBA,2,34,WAS,Shelvin Mack\macksh01,21.067,G,us,Butler,2012,2019,456,18.4,6.6,2.0,3.1,0.7,0.1,.423,.470,.330,.731,10.3,.059
701,2012,NBA,2,32,WAS,Tomáš Satoranský\satorto01,20.247,G,cz,,2017,2019,210,21.6,6.6,2.8,3.7,0.8,0.2,.489,.524,.400,.792,10.3,.109
702,2015,NBA,1,30,GSW,Kevon Looney\looneke01,19.144,F-C,us,UCLA,2016,2019,204,14.0,4.5,3.8,1.0,0.5,0.6,.595,.611,.192,.593,10.3,.172
703,2003,NBA,1,10,WAS,Jarvis Hayes\hayesja01,21.326,F,us,Georgia,2004,2010,427,23.2,8.3,3.1,1.1,0.7,0.1,.415,.444,.356,.798,10.2,.049
704,2003,NBA,1,24,LAL,Brian Cook\cookbr01,22.209,F,us,Illinois,2004,2012,421,13.4,5.5,2.6,0.6,0.3,0.3,.439,.467,.382,.783,10.2,.086
705,2013,NBA,1,9,MIN,Trey Burke\burketr01,20.232,G,us,Michigan,2014,2019,361,23.6,10.9,2.1,3.6,0.6,0.1,.408,.445,.340,.800,10.2,.058
706,2017,NBA,1,13,DEN,Donovan Mitchell\mitchdo01,20.293,G,us,Louisville,2018,2019,156,33.6,22.1,3.9,3.9,1.4,0.4,.434,.483,.351,.805,10.2,.094
707,1986,NBA,1,17,SAC,Harold Pressley\pressha01,22.344,F-G,us,Villanova,1987,1990,299,22.7,9.0,4.5,2.1,0.9,0.6,.437,.462,.358,.778,10.0,.070
708,1996,NBA,2,33,MIL,Moochie Norris\norrimo01,22.340,G,us,University of West Florida,1997,2006,445,17.2,5.1,2.0,2.8,0.7,0.0,.401,.430,.286,.740,10.0,.063
709,2011,NBA,2,33,DET,Kyle Singler\singlky01,23.055,F,us,Duke,2013,2018,356,21.9,6.5,2.9,0.8,0.6,0.3,.418,.458,.362,.786,10.0,.062
710,2016,NBA,1,6,NOP,Buddy Hield\hieldbu01,23.194,G,bs,Oklahoma,2017,2019,244,26.8,14.9,4.0,2.0,0.7,0.3,.446,.471,.419,.874,10.0,.073
711,1997,NBA,1,14,LAC,Maurice Taylor\tayloma01,20.243,F,us,Michigan,1998,2007,534,25.0,11.0,4.6,1.2,0.5,0.5,.466,.468,.152,.711,9.9,.036
712,2000,NBA,1,25,PHO,Jake Tsakalidis\tsakaja01,21.024,C,ge,,2001,2007,315,15.9,4.8,3.9,0.3,0.2,0.7,.490,.490,.000,.657,9.9,.095
713,2003,NBA,1,20,BOS,Dahntay Jones\jonesda02,22.186,G-F,us,Duke,2004,2017,624,15.7,5.4,1.7,0.8,0.4,0.2,.439,.454,.329,.751,9.9,.048
714,2006,NBA,1,5,ATL,Shelden Williams\willish02,22.256,F,us,Duke,2007,2012,361,15.5,4.5,4.3,0.5,0.5,0.5,.462,.464,.222,.740,9.9,.085
715,2015,NBA,1,16,BOS,Terry Rozier\roziete01,21.105,G,us,Louisville,2016,2019,272,20.0,7.7,3.6,2.3,0.7,0.2,.380,.404,.354,.777,9.9,.088
716,1986,NBA,1,9,CHI,Brad Sellers\sellebr01,23.188,C-F,us,Ohio State,1987,1993,398,18.0,6.3,2.7,1.1,0.3,0.6,.452,.456,.200,.793,9.8,.066
717,2015,NBA,1,13,PHO,Devin Booker\bookede01,18.242,G,us,Kentucky,2016,2019,272,32.9,21.4,3.5,4.2,0.8,0.3,.437,.477,.354,.854,9.8,.053
718,2010,NBA,1,26,OKC,Quincy Pondexter\pondequ01,22.111,G-F,us,Washington,2011,2019,355,15.6,4.5,1.8,0.7,0.3,0.1,.423,.475,.356,.746,9.7,.084
719,2013,NBA,1,25,LAC,Reggie Bullock\bullore01,22.109,G-F,us,UNC,2014,2019,272,19.3,6.8,2.1,1.1,0.5,0.1,.434,.495,.392,.828,9.7,.089
720,1986,NBA,1,19,ATL,Billy Thompson\thompbi01,22.204,F,us,Louisville,1987,1992,300,22.3,8.6,5.4,1.7,0.5,0.9,.505,.507,.154,.674,9.6,.069
721,1998,NBA,1,14,HOU,Michael Dickerson\dickemi01,23.005,G-F,us,Arizona,1999,2003,212,35.3,15.4,2.9,2.6,1.0,0.4,.432,.442,.402,.784,9.6,.061
722,2010,NBA,1,11,NOH,Cole Aldrich\aldrico01,21.241,C,us,Kansas,2011,2018,339,10.0,3.1,3.3,0.5,0.4,0.7,.527,.527,,.738,9.6,.135
723,2000,NBA,1,3,LAC,Darius Miles\milesda01,18.267,F,us,,2001,2009,446,26.3,10.1,4.9,1.9,0.9,1.1,.472,.482,.168,.590,9.5,.039
724,1992,NBA,1,19,DET,Don MacLean\macledo01,22.165,F,us,UCLA,1993,2001,319,20.9,10.9,3.8,1.3,0.4,0.2,.455,.467,.284,.765,9.4,.067
725,1994,NBA,2,32,WSB,Jim McIlvaine\mcilvji01,21.339,C,us,Marquette,1995,2001,401,14.8,2.7,3.1,0.3,0.3,1.7,.446,.450,.100,.551,9.4,.076
726,1997,NBA,1,6,BOS,Ron Mercer\mercero01,21.043,G-F,us,Kentucky,1998,2005,432,31.1,13.6,3.1,2.1,1.1,0.3,.429,.437,.250,.808,9.4,.034
727,2011,NBA,2,42,IND,Dāvis Bertāns\bertada01,18.227,F,lv,,2017,2019,220,16.0,6.2,2.3,1.0,0.4,0.4,.444,.552,.404,.846,9.3,.127
728,1991,NBA,2,48,UTA,Isaac Austin\austiis01,21.317,C,us,Arizona State,1992,2002,432,19.3,7.6,4.7,1.2,0.5,0.5,.446,.451,.176,.670,9.2,.053
729,2006,NBA,1,25,CLE,Shannon Brown\brownsh01,20.216,G,us,Michigan State,2007,2015,408,18.0,7.6,1.9,1.1,0.7,0.2,.420,.456,.332,.807,9.2,.060
730,2013,NBA,1,23,IND,Solomon Hill\hillso01,22.107,F,us,Arizona,2014,2019,305,22.7,5.9,3.3,1.5,0.7,0.2,.395,.447,.329,.809,9.2,.064
731,1990,NBA,1,9,MIA,Willie Burton\burtowi01,22.037,F-G,us,Minnesota,1991,1999,316,21.1,10.3,2.9,1.2,0.6,0.4,.424,.439,.345,.786,9.1,.065
732,2006,NBA,1,23,NJN,Josh Boone\boonejo01,21.224,F-C,us,UConn,2007,2010,256,17.5,5.2,4.9,0.5,0.4,0.7,.544,.544,,.445,9.1,.097
733,2012,NBA,1,10,NOH,Austin Rivers\riverau01,19.336,G,us,Duke,2013,2019,484,24.6,9.2,2.0,2.4,0.7,0.2,.417,.459,.347,.637,9.1,.036
734,2015,NBA,1,23,POR,Rondae Hollis-Jefferson\holliro01,20.178,F,us,Arizona,2016,2019,234,23.6,9.9,5.9,2.0,1.0,0.6,.444,.468,.223,.739,9.1,.079
735,1988,NBA,1,13,MIL,Jeff Grayer\grayeje01,22.199,F-G,us,Iowa State,1989,1998,438,18.9,7.4,3.0,1.4,0.6,0.1,.457,.467,.255,.663,9.0,.052
736,1990,NBA,2,30,MIA,Carl Herrera\herreca01,23.201,F,tt,Houston,1992,1999,465,17.3,5.3,3.6,0.6,0.5,0.4,.476,.478,.143,.643,9.0,.054
737,2015,NBA,1,22,CHI,Bobby Portis\portibo01,20.140,F,us,Arkansas,2016,2019,249,20.3,10.2,6.2,1.1,0.5,0.3,.458,.490,.361,.751,9.0,.085
738,2016,NBA,1,3,BOS,Jaylen Brown\brownja02,19.247,F-G,us,Cal,2017,2019,222,24.4,11.2,4.0,1.3,0.8,0.3,.462,.516,.365,.658,9.0,.080
739,1991,NBA,1,17,GSW,Victor Alexander\alexavi01,21.304,C-F,us,Iowa State,1992,2002,286,20.1,8.9,4.8,0.9,0.5,0.6,.518,.525,.286,.634,8.8,.073
740,1998,NBA,2,34,CHI,Shammond Williams\willish01,23.086,G,us,UNC,1999,2007,325,16.5,5.8,1.6,2.4,0.6,0.0,.401,.427,.366,.798,8.8,.079
741,2002,NBA,1,15,HOU,Boštjan Nachbar\nachbbo01,21.363,F,si,,2003,2008,317,17.8,7.1,2.6,0.9,0.4,0.3,.406,.433,.375,.784,8.7,.074
742,2012,NBA,1,4,CLE,Dion Waiters\waitedi01,20.206,G,us,Syracuse,2013,2019,409,28.4,13.2,2.7,2.8,0.9,0.3,.412,.443,.347,.692,8.7,.036
743,2012,NBA,2,37,TOR,Quincy Acy\acyqu01,21.271,F-C,us,Baylor,2013,2019,337,16.0,4.9,3.5,0.6,0.4,0.4,.444,.506,.350,.759,8.7,.078
744,2000,NBA,2,49,MIL,Jason Hart\hartja01,22.066,G,us,Syracuse,2001,2010,341,15.5,4.8,1.7,2.3,0.7,0.1,.417,.433,.315,.788,8.6,.078
745,1994,NBA,1,9,BOS,Eric Montross\montrer01,22.285,C,us,UNC,1995,2002,465,18.2,4.5,4.6,0.4,0.3,0.6,.490,.491,.000,.478,8.5,.048
746,2002,NBA,2,42,MIL,Ronald Murray\murraro01,22.338,G,us,Shaw University,2003,2010,487,22.7,9.9,2.1,2.3,0.8,0.2,.414,.450,.304,.725,8.5,.037
747,2013,NBA,1,14,UTA,Shabazz Muhammad\muhamsh01,20.231,F-G,us,UCLA,2014,2018,278,17.2,9.0,2.8,0.5,0.3,0.1,.473,.510,.319,.751,8.5,.085
748,1986,NBA,1,18,DEN,Mark Alarie\alarima01,22.194,F,us,Duke,1987,1991,325,16.9,7.5,3.4,1.1,0.4,0.3,.475,.490,.252,.775,8.4,.073
749,1994,NBA,1,12,MIA,Khalid Reeves\reevekh01,21.354,G,us,Arizona,1995,2000,277,21.1,7.8,2.1,3.2,0.8,0.1,.416,.446,.363,.744,8.4,.069
750,2015,NBA,1,24,CLE,Tyus Jones\jonesty01,19.050,G,us,Duke,2016,2019,247,17.7,5.1,1.5,3.3,1.0,0.1,.419,.464,.333,.819,8.4,.092
751,1994,NBA,2,54,SEA,Željko Rebrača\rebraze01,22.086,C,rs,,2002,2006,215,15.3,5.9,3.2,0.4,0.3,0.7,.527,.527,,.792,8.3,.121
752,2014,NBA,1,9,CHH,Noah Vonleh\vonleno01,18.311,F,us,Indiana,2015,2019,299,17.7,5.1,5.4,0.8,0.4,0.4,.453,.491,.316,.683,8.3,.075
753,2015,NBA,1,15,ATL,Kelly Oubre\oubreke01,19.203,F,us,Kansas,2016,2019,292,22.1,9.4,3.7,0.8,0.8,0.4,.424,.500,.321,.778,8.3,.062
754,2015,NBA,1,19,WAS,Jerian Grant\grantje02,22.264,G,us,Notre Dame,2016,2019,273,18.0,6.1,1.9,2.9,0.7,0.1,.412,.465,.324,.771,8.3,.081
755,1986,NBA,1,14,POR,Walter Berry\berrywa01,22.039,F,us,St. John's,1987,1989,205,23.7,14.1,4.7,1.4,0.6,0.7,.539,.540,.200,.638,8.2,.081
756,1994,NBA,1,25,LAC,Greg Minor\minorgr01,22.290,G-F,us,Louisville,1995,1999,277,18.6,6.9,2.7,1.4,0.6,0.2,.478,.495,.226,.767,8.2,.077
757,1996,NBA,2,48,PHI,Jamie Feick\feickja01,21.364,C,us,Michigan State,1997,2001,201,21.5,4.5,7.1,0.7,0.6,0.4,.424,.425,.400,.629,8.2,.091
758,2000,NBA,1,29,LAL,Mark Madsen\madsema01,24.158,F,us,Stanford,2001,2009,453,11.8,2.2,2.6,0.4,0.3,0.2,.457,.465,.063,.527,8.2,.074
759,2010,NBA,2,55,UTA,Jeremy Evans\evansje01,22.249,F,us,Western Kentucky,2011,2018,250,10.5,3.5,2.6,0.4,0.4,0.5,.569,.583,.231,.687,8.2,.150
760,1986,NBA,3,70,ATL,Jim Les\lesji01,22.309,G,us,Bradley,1989,1995,321,13.2,3.8,1.2,2.9,0.5,0.1,.397,.397,.396,.818,8.1,.092
761,1991,NBA,1,23,ORL,Stanley Roberts\roberst01,21.144,C,us,LSU,1992,2000,300,19.6,8.5,5.2,0.6,0.4,1.3,.499,.499,.000,.514,8.1,.066
762,2015,NBA,1,12,UTA,Trey Lyles\lylestr01,19.237,F,ca,Kentucky,2016,2019,288,17.5,7.6,3.9,1.1,0.4,0.3,.431,.495,.331,.705,8.1,.077
763,1986,NBA,3,53,SEA,Tod Murphy\murphto01,22.181,C-F,us,University of California Irvine,1988,1994,191,21.3,5.5,4.9,1.0,0.6,0.5,.454,.467,.290,.679,8.0,.095
764,1999,NBA,2,35,WAS,Calvin Booth\boothca01,23.059,C,us,Penn State,2000,2009,366,12.2,3.3,2.8,0.4,0.3,1.0,.451,.453,.222,.748,8.0,.086
765,1999,NBA,2,40,DAL,Gordan Giriček\giricgo01,22.015,G-F,hr,,2003,2008,384,23.0,9.6,2.5,1.5,0.6,0.1,.442,.465,.368,.823,8.0,.044
766,1999,NBA,2,43,CHH,Lee Nailon\nailole01,24.134,F,us,TCU,2001,2006,306,19.0,8.6,3.1,1.0,0.4,0.2,.474,.475,.111,.786,8.0,.066
767,2014,NBA,1,13,MIN,Zach LaVine\lavinza01,19.113,G,us,UCLA,2015,2019,293,29.9,16.1,3.4,3.5,0.8,0.2,.446,.481,.373,.824,8.0,.044
768,1992,NBA,1,23,MIL,Lee Mayberry\maybele01,22.018,G,us,Arkansas,1993,1999,496,20.8,5.1,1.3,3.6,0.7,0.1,.415,.446,.377,.659,7.9,.036
769,1996,NBA,1,29,CHI,Travis Knight\knightr01,21.292,C,us,UConn,1997,2003,371,12.3,3.4,3.1,0.6,0.4,0.6,.438,.447,.259,.696,7.9,.083
770,2003,NBA,1,9,NYK,Mike Sweetney\sweetmi01,20.249,F,us,Georgetown,2004,2007,233,15.5,6.5,4.5,0.6,0.3,0.5,.485,.485,.000,.689,7.8,.103
771,2005,NBA,1,16,TOR,Joey Graham\grahajo01,23.023,F,us,Oklahoma State,2006,2011,377,16.2,5.9,2.8,0.5,0.4,0.1,.483,.503,.300,.815,7.8,.061
772,2015,NBA,1,10,MIA,Justise Winslow\winslju01,19.095,F,us,Duke,2016,2019,230,28.2,8.9,5.3,2.7,1.0,0.4,.419,.448,.343,.644,7.8,.057
773,2015,NBA,2,35,PHI,Willy Hernangómez\hernawi01,21.034,C,es,,2017,2019,178,14.8,7.0,5.6,1.1,0.4,0.4,.530,.543,.364,.696,7.8,.142
774,2001,NBA,2,35,NJN,Brian Scalabrine\scalabr01,23.107,F,us,USC,2002,2012,520,13.0,3.1,2.0,0.8,0.3,0.2,.390,.415,.344,.783,7.6,.054
775,2008,NBA,1,20,CHA,Alexis Ajinça\ajincal01,20.056,C-F,fr,,2009,2017,293,13.3,5.3,3.9,0.5,0.3,0.6,.503,.510,.286,.797,7.5,.093
776,1990,NBA,2,46,IND,Kenny Williams\willike03,21.023,F,us,Elizabeth City State University,1991,1994,260,11.2,4.8,2.7,0.6,0.3,0.6,.511,.518,.000,.680,7.4,.122
777,1988,NBA,2,32,NJN,Charles Shackleford\shackch01,22.073,F-C,us,NC State,1989,1999,303,15.2,5.4,4.8,0.6,0.4,0.5,.483,.485,.000,.654,7.3,.076
778,1993,NBA,1,13,LAC,Terry Dehere\deherte01,21.297,G,us,Seton Hall,1994,1999,402,18.2,8.0,1.5,2.6,0.5,0.1,.411,.427,.378,.779,7.3,.048
779,2007,NBA,1,1,POR,Greg Oden\odengr01,19.162,C,us,Ohio State,2009,2014,105,19.3,8.0,6.2,0.5,0.4,1.2,.574,.574,,.658,7.3,.174
780,2015,NBA,2,46,MIL,Norman Powell\powelno01,22.036,G,us,UCLA,2016,2019,255,16.8,7.1,2.1,1.2,0.6,0.2,.442,.510,.345,.807,7.3,.082
781,2006,NBA,1,20,NYK,Renaldo Balkman\balkmre01,21.354,F,us,South Carolina,2007,2012,221,13.9,4.0,3.5,0.6,0.7,0.5,.510,.543,.172,.542,7.2,.113
782,2010,NBA,1,16,MIN,Luke Babbitt\babbilu01,21.009,F,us,Nevada,2011,2018,381,14.0,4.8,2.2,0.6,0.2,0.2,.408,.417,.402,.747,7.2,.065
783,1987,NBA,1,3,NJN,Dennis Hopson\hopsode01,22.066,G-F,us,Ohio State,1988,1992,334,22.5,10.9,2.8,1.6,1.0,0.5,.431,.443,.271,.765,7.1,.046
784,2003,NBA,1,2,DET,Darko Miličić\milicda01,18.010,F-C,rs,,2004,2013,468,18.5,6.0,4.2,0.9,0.4,1.3,.460,.461,.000,.574,7.1,.040
785,2011,NBA,1,20,MIN,Donatas Motiejūnas\motiedo01,20.281,F-C,lt,,2013,2019,251,18.2,7.3,3.8,1.1,0.5,0.3,.469,.529,.300,.597,7.1,.075
786,2003,NBA,1,19,UTA,Sasha Pavlović\pavloal01,19.228,G-F,me,,2004,2013,567,15.7,4.9,1.8,0.9,0.5,0.2,.404,.433,.346,.673,7.0,.038
787,2017,NBA,1,27,BRK,Kyle Kuzma\kuzmaky01,21.339,F,us,Utah,2018,2019,147,32.1,17.3,5.9,2.2,0.6,0.4,.453,.533,.335,.731,7.0,.071
788,1995,NBA,2,47,SAC,Tyus Edney\edneyty01,22.139,G,us,UCLA,1996,2001,226,21.0,7.6,1.7,4.0,1.0,0.0,.405,.419,.322,.806,6.8,.068
789,1999,NBA,2,32,CHI,Michael Ruffin\ruffimi01,22.165,F,us,Tulsa,2000,2009,414,14.4,1.7,3.9,0.6,0.5,0.5,.407,.409,.000,.459,6.8,.055
790,2013,NBA,2,39,POR,Jeff Withey\witheje01,23.118,C,us,Kansas,2014,2018,206,10.1,3.2,2.5,0.3,0.3,0.8,.525,.537,.143,.716,6.8,.157
791,2015,NBA,2,41,BRK,Pat Connaughton\connapa01,22.175,G,us,Notre Dame,2016,2019,216,14.9,4.6,2.3,1.2,0.3,0.2,.439,.544,.349,.796,6.8,.101
792,1990,NBA,2,51,LAL,Tony Smith\smithto02,22.018,G,us,Marquette,1991,2001,457,16.0,5.5,1.6,1.9,0.7,0.2,.431,.455,.307,.690,6.7,.044
793,2006,NBA,1,17,IND,Shawne Williams\willish03,20.137,F,us,Memphis,2007,2015,314,17.1,5.6,3.0,0.7,0.4,0.5,.403,.469,.339,.755,6.7,.060
794,1988,NBA,2,34,CHH,Tom Tolbert\tolbeto01,22.261,F-C,us,Arizona,1989,1995,312,18.2,6.5,4.0,0.9,0.4,0.3,.460,.470,.296,.716,6.6,.056
795,2003,NBA,1,13,MEM,Marcus Banks\banksma01,21.224,G,us,UNLV,2004,2011,348,16.0,5.9,1.5,2.1,0.8,0.2,.432,.462,.327,.768,6.6,.057
796,2015,NBA,1,2,LAL,D'Angelo Russell\russeda01,19.127,G,us,Ohio State,2016,2019,272,28.5,16.5,3.7,5.1,1.2,0.2,.419,.465,.353,.762,6.6,.041
797,1997,NBA,2,50,ATL,Chris Crawford\crawfch01,22.049,F,us,Marquette,1998,2004,252,15.8,6.6,2.2,0.6,0.4,0.3,.437,.453,.347,.824,6.5,.078
798,2005,NBA,1,9,GSW,Ike Diogu\dioguik01,21.296,F,us,Arizona State,2006,2012,225,12.4,6.0,3.1,0.3,0.2,0.3,.509,.509,.500,.786,6.5,.112
799,1989,NBA,2,37,ORL,Michael Ansley\anslemi01,22.145,F,us,Alabama,1990,1992,149,14.4,6.9,4.2,0.4,0.3,0.2,.513,.513,,.722,6.4,.142
800,1994,NBA,2,52,PHO,Anthony Goldwire\goldwan01,22.302,G,us,Houston,1996,2006,266,18.6,6.3,1.3,2.8,0.6,0.0,.407,.419,.386,.792,6.4,.062
801,1996,NBA,1,18,NYK,John Wallace\wallajo01,22.143,F,us,Syracuse,1997,2004,381,16.1,7.6,2.8,0.7,0.4,0.6,.462,.465,.300,.740,6.4,.050
802,2000,NBA,1,6,ATL,DerMarr Johnson\johnsde03,20.059,F,us,Cincinnati,2001,2008,344,17.2,6.2,2.2,0.9,0.6,0.4,.411,.469,.336,.789,6.4,.052
803,2014,NBA,1,24,CHH,Shabazz Napier\napiesh01,22.353,G,us,UConn,2015,2019,289,16.1,6.4,1.7,2.0,0.8,0.1,.393,.429,.354,.812,6.4,.066
804,2017,NBA,2,51,DEN,Monte Morris\morrimo01,22.001,G,us,Iowa State,2018,2019,85,23.5,10.1,2.3,3.6,0.9,0.0,.494,.533,.412,.807,6.4,.153
805,1993,NBA,1,16,NJN,Rex Walters\waltere01,23.116,G,us,Kansas,1994,2000,335,13.7,4.6,1.2,1.7,0.4,0.1,.441,.495,.361,.809,6.3,.066
806,2009,NBA,2,31,SAC,Jeff Ayres\pendeje02,22.063,F,us,Arizona State,2010,2016,237,9.8,2.9,2.7,0.4,0.2,0.3,.553,.554,.400,.776,6.3,.131
807,2010,NBA,1,27,NJN,Jordan Crawford\crawfjo02,21.249,G,us,Xavier,2011,2018,281,24.4,12.2,2.5,3.1,0.7,0.1,.411,.458,.317,.826,6.3,.044
808,1988,NBA,1,17,UTA,Eric Leckner\leckner01,22.038,C-F,us,Wyoming,1989,1997,449,12.1,4.1,3.2,0.5,0.2,0.3,.508,.510,.000,.669,6.2,.054
809,2002,NBA,1,22,PHO,Casey Jacobsen\jacobca01,21.104,G-F,us,Stanford,2003,2008,287,18.5,5.2,1.8,1.1,0.4,0.1,.393,.433,.352,.769,6.2,.056
810,2006,NBA,1,16,CHI,Rodney Carney\carnero01,22.079,F,us,Memphis,2007,2011,299,15.4,5.9,2.0,0.4,0.5,0.3,.422,.471,.338,.704,6.2,.064
811,2007,NBA,2,49,CHI,Aaron Gray\grayaa01,22.208,C,us,Pitt,2008,2014,318,12.1,3.4,3.7,0.7,0.3,0.3,.509,.511,.000,.562,6.2,.077
812,2002,NBA,1,17,WAS,Juan Dixon\dixonju01,23.266,G,us,Maryland,2003,2009,436,19.5,8.4,1.9,1.8,0.8,0.1,.413,.442,.341,.833,6.1,.034
813,2007,NBA,1,14,LAC,Al Thornton\thornal01,23.209,F,us,Florida State,2008,2011,296,28.0,11.9,4.2,1.2,0.6,0.5,.452,.467,.293,.747,6.1,.035
814,2017,NBA,1,7,MIN,Lauri Markkanen\markkla01,20.036,F-C,fi,Arizona,2018,2019,120,30.9,16.7,8.2,1.3,0.6,0.6,.432,.488,.362,.859,6.1,.079
